,Customer ID,Gender,Age,Married,Number of Dependents,Tenure in Months,Phone Service,Internet Service,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Revenue,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Customer Status,Churn Category
6555,9313-CDOGY,Male,40,Yes,Yes,38,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,19.6,1635.38,No,No,No,No,No,No,No,0,0
6556,9313-QOLTZ,Male,31,No,No,26,Yes,No,No,No,Month-to-Month,No,Credit Card,20.9,1343.28,No,No,No,No,No,No,No,0,0
6557,9314-IJWSQ,Female,46,Yes,Yes,14,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,1576.02,Yes,No,No,No,No,Yes,No,0,0
6558,9314-QDMDW,Male,29,No,No,11,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,61.25,1036.19,No,No,Yes,No,No,Yes,No,0,0
6559,9317-WZPGV,Female,74,No,No,2,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.75,248.66,No,No,No,No,No,No,Yes,1,4
6560,9318-NKNFC,Male,53,No,No,1,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,18.85,59.34,No,No,No,No,No,No,No,1,2
6561,9323-HGFWY,Female,55,Yes,No,27,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.9,3221.69,No,Yes,No,No,Yes,Yes,Yes,0,0
6562,9327-QSDED,Male,44,No,No,8,Yes,Yes,No,No,Month-to-Month,No,Credit Card,43.55,401.56,No,No,No,No,No,No,No,0,0
6563,9330-DHBFL,Female,29,Yes,No,23,Yes,Yes,No,Yes,One Year,Yes,Credit Card,66.25,1772.08,No,Yes,Yes,Yes,Yes,No,No,0,0
6564,9330-IJWIO,Female,54,No,No,13,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.35,1412.9,Yes,Yes,No,No,No,Yes,Yes,1,4
6565,9330-VOFSZ,Female,34,Yes,No,60,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.8,8444.71,Yes,No,Yes,Yes,Yes,Yes,Yes,0,0
6566,9332-GYWLO,Female,23,Yes,Yes,6,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,54.85,496.97,No,No,No,No,No,Yes,No,0,0
6567,9334-GWGOW,Male,68,Yes,No,7,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-4.0,532.92,Yes,No,No,No,No,No,No,0,0
6568,9337-SRRNI,Male,64,No,Yes,66,Yes,No,No,No,Two Year,Yes,Credit Card,25.3,3245.26,Yes,No,No,No,No,No,No,0,0
6569,9339-FIIJL,Male,57,Yes,No,72,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.95,6941.74,Yes,No,Yes,Yes,Yes,Yes,Yes,0,0
6570,9342-VNIMQ,Male,62,No,No,33,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.65,1860.23,Yes,No,Yes,No,No,No,No,0,0
6571,9347-AERRL,Male,60,Yes,No,23,Yes,No,No,No,One Year,No,Credit Card,19.3,1317.42,No,No,No,No,No,No,No,0,0
6572,9348-ROUAI,Female,50,Yes,Yes,59,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.3,7970.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,0
6573,9348-YVOMK,Male,28,No,No,4,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,44.8,351.28,No,No,No,No,No,No,No,0,0
6574,9350-VLHMB,Male,38,Yes,Yes,67,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,6785.15,Yes,No,Yes,No,No,No,Yes,0,0
6575,9350-ZXYJC,Female,24,No,No,4,Yes,No,No,No,Two Year,Yes,Credit Card,25.3,155.95,Yes,No,No,No,No,No,No,0,0
6576,9351-HXDMR,Male,37,Yes,No,72,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.9,11564.37,Yes,Yes,No,Yes,Yes,Yes,Yes,0,0
6577,9351-LZYGF,Female,56,Yes,No,42,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,66.4,4254.5,Yes,Yes,Yes,No,Yes,No,No,0,0
6578,9355-NPPFS,Female,70,No,No,26,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.8,2505.56,No,No,No,No,No,No,Yes,0,0
6579,9356-AXGMP,Male,59,Yes,No,38,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.7,6027.64,Yes,Yes,No,Yes,Yes,Yes,Yes,0,0
6580,9357-UJRUN,Male,50,Yes,No,24,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,58.35,2163.14,Yes,Yes,No,No,Yes,No,No,0,0
6581,9359-JANWS,Female,22,Yes,No,65,Yes,Yes,No,Yes,Two Year,No,Credit Card,58.9,6087.25,No,Yes,No,Yes,Yes,No,No,0,0
6582,9359-UGBTK,Female,63,No,No,67,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,72.35,5352.63,No,Yes,No,Yes,Yes,No,Yes,0,0
6583,9360-AHGNL,Female,74,Yes,No,43,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.55,5206.5,Yes,Yes,No,Yes,Yes,Yes,Yes,1,2
6584,9360-OMDZZ,Male,60,No,No,24,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.1,3162.93,Yes,No,No,No,No,Yes,Yes,0,0
6585,9361-YNQWJ,Female,36,No,No,64,Yes,No,No,No,One Year,Yes,Bank Withdrawal,24.4,2620.72,Yes,No,No,No,No,No,No,0,0
6586,9362-MWODR,Female,63,No,Yes,40,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,64.1,3265.55,No,Yes,No,No,Yes,Yes,No,0,0
6587,9364-YKUVW,Male,53,No,No,15,Yes,No,No,No,Month-to-Month,Yes,Mailed Check,19.8,551.35,No,No,No,No,No,No,No,0,0
6588,9365-CSLBQ,Male,36,No,Yes,71,Yes,No,No,No,Two Year,No,Credit Card,24.35,2001.79,Yes,No,No,No,No,No,No,0,0
6589,9365-SRSZE,Male,71,Yes,No,27,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,70.55,2737.14,No,No,No,No,No,No,No,0,0
6590,9367-OIUXP,Male,28,No,No,4,Yes,No,No,No,Month-to-Month,No,Credit Card,20.7,254.53,No,No,No,No,No,No,No,0,0
6591,9367-TCUYN,Female,25,No,No,12,Yes,No,No,No,Month-to-Month,No,Credit Card,20.1,329.44,No,No,No,No,No,No,No,0,0
6592,9367-WXLCH,Male,51,No,Yes,8,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.5,835.28,Yes,No,No,No,No,No,Yes,1,4
6593,9369-XFEHK,Female,76,Yes,No,33,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.6,3751.77,Yes,No,Yes,No,No,No,No,1,1
6594,9371-BITHB,Female,27,Yes,Yes,52,Yes,No,No,No,Two Year,No,Mailed Check,19.85,1247.82,No,No,No,No,No,No,No,0,0
6595,9372-TXXPS,Female,49,Yes,No,60,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,59.85,5967.45,No,Yes,Yes,No,Yes,No,No,0,0
6596,9373-WSLOY,Male,80,Yes,No,33,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,50.0,1750.85,No,No,Yes,Yes,Yes,Yes,No,0,0
6597,9374-YOLBJ,Female,29,Yes,Yes,1,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,19.25,44.35,No,No,No,No,No,No,No,0,0
6598,9375-MHRRS,Male,37,No,No,6,Yes,Yes,No,No,Month-to-Month,No,Credit Card,50.05,466.41,No,No,No,No,Yes,No,No,0,0
6599,9378-FXTIZ,Female,50,Yes,No,54,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,70.15,5989.05,Yes,No,No,No,No,Yes,Yes,1,2
6600,9381-NDKME,Female,74,Yes,No,24,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,40.65,933.3,No,No,No,Yes,No,No,Yes,1,2
6601,9385-EHGDO,Female,37,Yes,Yes,35,Yes,No,No,No,Two Year,Yes,Credit Card,19.85,1053.46,No,No,No,No,No,No,No,0,0
6602,9385-NXKDA,Female,53,Yes,No,72,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,82.65,7163.51,Yes,Yes,Yes,Yes,No,Yes,Yes,0,0
6603,9386-LDCZR,Male,19,No,No,43,Yes,Yes,No,Yes,One Year,Yes,Credit Card,90.65,5463.84,No,Yes,Yes,Yes,Yes,No,No,0,0
6604,9388-ZEYVT,Male,63,No,No,43,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,-6.0,1931.3,No,No,No,Yes,Yes,No,Yes,0,0
6605,9389-ACWBI,Female,47,Yes,Yes,5,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,69.95,327.3,No,No,No,No,No,No,No,0,0
6606,9391-DXGGG,Female,70,No,No,44,Yes,Yes,Yes,Yes,One Year,No,Credit Card,89.15,5547.91,No,No,Yes,Yes,No,No,Yes,0,0
6607,9391-EOYLI,Male,77,Yes,No,12,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,1033.84,No,No,No,No,No,No,Yes,1,1
6608,9391-LMANN,Male,38,No,Yes,53,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,95.95,6825.12,No,Yes,Yes,Yes,No,No,Yes,0,0
6609,9391-TTOYH,Female,33,No,No,23,Yes,No,No,No,Month-to-Month,Yes,Credit Card,19.5,791.74,No,No,No,No,No,No,No,0,0
6610,9391-YZEJW,Female,42,No,No,62,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.0,7759.18,Yes,No,No,No,No,Yes,Yes,0,0
6611,9392-XBGTD,Male,42,No,Yes,27,Yes,No,No,No,Two Year,No,Credit Card,20.6,812.7,No,No,No,No,No,No,No,0,0
6612,9396-ZSFLL,Female,64,No,No,15,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,48.85,803.01,Yes,No,No,No,No,No,No,0,0
6613,9397-TZSHA,Female,24,No,No,69,Yes,No,No,No,Two Year,No,Credit Card,24.6,4168.13,Yes,No,No,No,No,No,No,0,0
6614,9398-MMQTO,Male,41,No,No,3,Yes,Yes,No,No,Month-to-Month,No,Credit Card,74.45,395.5,No,No,Yes,No,No,No,No,0,0
6615,9399-APLBT,Female,52,Yes,No,1,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,96.61,No,No,Yes,No,No,No,No,1,1
6616,9402-CXWPL,Female,25,No,No,70,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.9,7425.9,Yes,No,Yes,No,No,Yes,Yes,0,0
6617,9402-ORRAH,Female,80,No,No,15,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,91.5,1945.19,No,No,No,No,No,Yes,Yes,0,0
6618,9402-ROUMJ,Female,52,Yes,Yes,67,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.25,6892.68,Yes,Yes,No,Yes,Yes,No,Yes,0,0
6619,9405-GPBBG,Female,42,No,No,64,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,110.5,7492.77,Yes,No,Yes,Yes,Yes,Yes,Yes,0,0
6620,9408-HRXRK,Female,63,Yes,Yes,45,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.15,6867.5,Yes,Yes,Yes,No,No,Yes,Yes,0,0
6621,9408-SSNVZ,Female,39,No,Yes,4,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,364.26,No,No,No,No,No,No,No,1,5
6622,9411-TPQQV,Female,31,No,No,40,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.55,2264.72,No,Yes,No,No,Yes,Yes,Yes,0,0
6623,9412-ARGBX,Female,47,No,No,48,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,95.5,6045.77,No,No,Yes,Yes,Yes,Yes,No,1,1
6624,9412-GHEEC,Male,55,No,No,40,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.8,5555.15,Yes,No,No,Yes,Yes,Yes,Yes,1,1
6625,9415-DPEWS,Female,47,No,No,18,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.35,1867.36,Yes,No,No,No,Yes,Yes,No,1,1
6626,9415-TPKRV,Female,62,Yes,Yes,8,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,55.75,546.08,Yes,No,Yes,No,No,No,No,0,0
6627,9415-ZNBSX,Female,30,Yes,Yes,70,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,8620.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,0
6628,9418-RUKPH,Female,26,Yes,Yes,38,Yes,No,No,No,Two Year,Yes,Credit Card,19.95,2652.6,No,No,No,No,No,No,No,0,0
6629,9419-IPPBE,Female,21,Yes,Yes,51,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.15,5569.75,Yes,No,No,Yes,No,No,Yes,0,0
6630,9420-LOJKX,Female,34,No,Yes,15,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.1,1485.8,No,Yes,Yes,No,No,Yes,Yes,1,1
6631,9424-CMPOG,Male,53,Yes,Yes,9,Yes,No,No,No,Two Year,No,Mailed Check,19.6,221.52,No,No,No,No,No,No,No,0,0
6632,9426-SXNHE,Female,23,No,No,2,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,18.75,62.99,No,No,No,No,No,No,No,0,0
6633,9430-FRQOC,Female,33,No,No,4,Yes,Yes,No,Yes,Month-to-Month,Yes,Mailed Check,87.1,471.29,Yes,No,No,Yes,Yes,No,No,1,1
6634,9430-NKQLY,Male,49,Yes,Yes,72,Yes,No,No,No,Two Year,Yes,Credit Card,25.1,3754.95,Yes,No,No,No,No,No,No,0,0
6635,9432-RUVSL,Female,43,No,No,48,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,102.5,5818.17,No,Yes,No,Yes,Yes,Yes,Yes,0,0
6636,9432-VOFYX,Male,26,No,No,17,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.8,1816.96,No,No,No,No,No,No,No,0,0
6637,9435-JMLSX,Male,39,Yes,No,71,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.1,6437.11,No,Yes,Yes,Yes,Yes,Yes,Yes,0,0
6638,9436-ZBZCT,Male,40,No,No,14,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.95,1579.5,Yes,No,No,No,Yes,Yes,No,1,3
6639,9441-QHEVC,Male,61,No,No,1,Yes,No,No,No,Month-to-Month,No,Credit Card,19.1,63.32,No,No,No,No,No,No,No,0,0
6640,9442-JTWDL,Female,52,No,No,11,Yes,No,No,No,One Year,No,Credit Card,20.05,533.05,No,No,No,No,No,No,No,0,0
6641,9443-JUBUO,Male,24,Yes,Yes,72,No,Yes,Yes,No,Two Year,Yes,Credit Card,65.25,4558.85,No,Yes,Yes,Yes,Yes,Yes,Yes,0,0
6642,9444-JTXHZ,Male,53,Yes,No,1,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,76.2,161.35,No,No,No,Yes,No,No,No,1,5
6643,9445-SZLCH,Female,39,Yes,No,36,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.35,4335.3,Yes,No,Yes,Yes,No,Yes,No,1,2
6644,9445-ZUEQE,Male,33,Yes,Yes,27,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,85.2,3482.19,Yes,No,Yes,No,Yes,No,No,0,0
6645,9447-YPTBX,Female,30,Yes,No,50,Yes,No,No,No,One Year,Yes,Bank Withdrawal,19.85,2348.1,No,No,No,No,No,No,No,0,0
6646,9448-REEVD,Male,21,Yes,No,1,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,44.7,76.78,No,No,No,No,No,No,No,1,5
6647,9450-TRJUU,Male,52,No,No,35,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,83.15,4271.96,Yes,No,No,No,No,Yes,No,0,0
6648,9451-LPGOO,Male,22,No,No,7,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.8,834.62,Yes,No,No,No,No,No,Yes,1,1
6649,9451-WLYRI,Female,50,Yes,No,53,Yes,No,No,No,One Year,No,Credit Card,19.05,3441.17,No,No,No,No,No,No,No,0,0
6650,9453-PATOS,Female,24,Yes,No,72,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,85.1,7634.28,No,Yes,Yes,Yes,Yes,Yes,Yes,0,0
6651,9462-MJUAW,Male,60,No,No,4,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,50.4,328.36,Yes,No,No,No,No,No,No,1,1
6652,9465-RWMXL,Male,62,Yes,No,32,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.9,3170.19,Yes,No,No,Yes,No,No,No,1,1
6653,9467-ROOLM,Female,50,No,No,25,Yes,No,No,No,Month-to-Month,No,Mailed Check,19.05,1218.3,No,No,No,No,No,No,No,0,0
6654,9469-WEJBT,Male,56,Yes,No,37,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.35,3827.93,No,No,No,Yes,Yes,No,Yes,0,0
6655,9470-RTWDV,Male,51,Yes,Yes,26,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,82.0,2995.13,Yes,No,No,Yes,Yes,Yes,Yes,0,0
6656,9470-XCCEM,Male,41,Yes,Yes,35,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,89.65,4884.4,Yes,No,Yes,No,No,Yes,No,0,0
6657,9470-YFUYI,Male,69,Yes,No,71,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,71.0,5817.95,No,Yes,Yes,No,Yes,Yes,No,0,0
6658,9473-CBZOP,Female,35,No,No,28,Yes,Yes,No,Yes,One Year,No,Credit Card,59.0,2579.85,Yes,Yes,No,Yes,No,No,No,0,0
6659,9474-PHLYD,Female,25,No,No,15,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,59.45,1437.75,No,No,No,Yes,No,No,Yes,1,2
6660,9475-NNDGC,Male,50,Yes,No,71,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,113.15,9881.61,Yes,No,Yes,Yes,Yes,Yes,Yes,0,0
6661,9477-LGWQI,Male,28,Yes,No,70,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.15,7285.75,No,Yes,Yes,Yes,No,Yes,Yes,0,0
6662,9479-HYNYL,Female,48,Yes,No,71,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.7,8801.36,No,No,Yes,Yes,Yes,Yes,Yes,0,0
6663,9480-BQJEI,Male,35,No,No,62,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,92.3,7241.15,Yes,Yes,Yes,No,No,No,Yes,0,0
6664,9481-IEBZY,Male,69,Yes,No,72,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,112.9,10263.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,0
6665,9481-SFCQY,Female,44,No,Yes,14,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,59.8,1442.81,No,No,No,Yes,No,Yes,No,0,0
6666,9481-WHGWY,Female,35,Yes,Yes,70,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,75.35,8204.85,No,Yes,No,No,Yes,Yes,Yes,0,0
6667,9483-GCPWE,Male,60,No,Yes,9,Yes,No,No,No,One Year,No,Credit Card,20.1,436.31,No,No,No,No,No,No,No,0,0
6668,9488-FVZCC,Female,35,Yes,Yes,72,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.5,8008.18,Yes,Yes,Yes,Yes,Yes,No,Yes,0,0
6669,9488-FYQAU,Female,64,Yes,No,63,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.25,7513.61,Yes,No,Yes,Yes,Yes,Yes,Yes,0,0
6670,9488-HGMJH,Female,78,No,No,1,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,71.15,115.9,No,No,No,No,No,No,No,1,1
6671,9489-DEDVP,Female,52,Yes,No,70,Yes,Yes,No,No,Two Year,Yes,Credit Card,69.2,7008.95,Yes,Yes,Yes,No,No,Yes,No,0,0
6672,9489-JMTTN,Female,41,Yes,Yes,72,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.75,7717.66,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,0
6673,9489-UTFKA,Male,76,Yes,No,8,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,60.9,714.57,No,Yes,No,No,No,Yes,No,0,0
6674,9490-DFPMD,Female,79,No,No,42,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.65,3941.61,Yes,No,No,No,No,Yes,No,1,1
6675,9492-TOKRI,Female,55,No,No,18,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,90.0,1773.05,Yes,No,Yes,No,No,Yes,No,1,1
6676,9494-BDNNC,Male,36,Yes,No,66,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,95.3,7978.18,Yes,No,Yes,Yes,No,No,Yes,0,0
6677,9494-MRNYX,Male,22,No,No,10,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,75.05,966.1,Yes,No,No,No,No,No,No,0,0
6678,9495-REDIY,Male,56,No,Yes,25,No,Yes,No,Yes,One Year,Yes,Credit Card,40.65,970.55,No,Yes,No,No,No,Yes,No,0,0
6679,9495-SKLKD,Male,54,Yes,Yes,45,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.95,5460.6,Yes,No,Yes,Yes,No,No,Yes,0,0
6680,9496-IVVRP,Female,42,Yes,Yes,11,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,51.0,1134.94,No,Yes,No,No,No,No,No,0,0
6681,9497-QCMMS,Male,73,No,No,1,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,123.72,Yes,No,No,No,No,Yes,Yes,1,1
6682,9498-FIMXL,Female,31,No,No,8,Yes,No,No,No,One Year,Yes,Credit Card,19.2,410.11,No,No,No,No,No,No,No,0,0
6683,9499-XPZXM,Female,45,Yes,No,72,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,64.75,5901.31,Yes,Yes,Yes,No,Yes,No,No,0,0
6684,9500-IWPXQ,Female,52,Yes,Yes,61,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,79.4,7289.83,Yes,Yes,Yes,Yes,Yes,No,Yes,0,0
6685,9500-LTVBP,Female,63,No,No,35,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,80.05,3295.8,Yes,No,No,No,Yes,No,No,0,0
6686,9500-WBGRP,Male,19,No,No,69,Yes,No,No,No,Two Year,Yes,Credit Card,19.1,4200.66,No,No,No,No,No,No,No,0,0
6687,9501-UKKNL,Male,43,No,No,59,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,51.7,3005.8,No,No,No,No,Yes,Yes,Yes,0,0
6688,9503-XJUME,Male,23,No,Yes,52,Yes,No,No,No,One Year,No,Credit Card,19.65,2106.2,No,No,No,No,No,No,No,0,0
6689,9504-DSHWM,Male,53,No,No,20,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,59.2,1984.0,Yes,Yes,No,No,Yes,No,No,0,0
6690,9504-YAZWB,Female,28,No,No,53,Yes,No,No,No,Two Year,No,Credit Card,20.25,2556.83,No,No,No,No,No,No,No,0,0
6691,9505-SQFSW,Female,59,Yes,Yes,3,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,40.3,92.5,No,No,Yes,No,No,No,Yes,0,0
6692,9506-UXUSK,Male,53,No,No,13,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,70.15,1590.96,No,No,No,No,No,No,No,0,0
6693,9507-EXLTT,Female,30,Yes,No,1,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.35,102.98,No,No,No,No,No,Yes,No,1,3
6694,9507-HSMMZ,Male,48,No,No,54,Yes,No,No,No,Two Year,No,Credit Card,20.0,2623.85,No,No,No,No,No,No,No,0,0
6695,9508-ILZDG,Female,79,No,No,34,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,96.35,3674.07,Yes,No,Yes,No,Yes,Yes,No,0,0
6696,9509-MPYOD,Female,34,No,No,35,Yes,No,No,No,One Year,No,Credit Card,20.75,1942.95,No,No,No,No,No,No,No,0,0
6697,9512-PHSMG,Female,27,Yes,No,10,Yes,No,No,No,Month-to-Month,Yes,Credit Card,20.55,356.95,No,No,No,No,No,No,No,0,0
6698,9512-UIBFX,Male,52,Yes,No,18,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,95.15,1796.96,No,No,No,Yes,No,Yes,Yes,1,5
6699,9513-DXHDA,Male,58,No,No,27,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,81.7,3542.3,No,Yes,No,Yes,Yes,Yes,Yes,0,0
6700,9514-JDSKI,Male,77,Yes,No,1,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,40.2,40.2,No,No,Yes,No,No,Yes,No,1,2
6701,9518-IMLHK,Male,48,No,No,31,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,72.45,3434.38,No,Yes,Yes,Yes,Yes,Yes,No,0,0
6702,9518-RWHZL,Female,39,No,No,64,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.05,8054.52,Yes,No,No,Yes,No,Yes,Yes,1,1
6703,9518-XXBXE,Male,80,Yes,No,10,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,75.3,971.75,No,Yes,No,No,No,No,No,0,0
6704,9522-BNTHX,Female,72,No,No,34,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,56.25,1765.95,No,No,Yes,Yes,No,Yes,Yes,0,0
6705,9522-ZSINC,Male,34,No,No,13,Yes,No,No,No,One Year,Yes,Bank Withdrawal,19.95,349.09,No,No,No,No,No,No,No,0,0
6706,9524-EGPJC,Female,33,No,No,18,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,2180.27,Yes,No,No,No,Yes,No,Yes,1,1
6707,9526-BIHHD,Male,30,No,No,1,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,29.7,29.7,No,Yes,No,No,No,No,No,1,2
6708,9526-JAWYF,Male,49,No,No,26,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.8,2497.54,No,No,Yes,Yes,No,Yes,No,1,1
6709,9529-OFXHY,Male,20,No,No,15,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.75,1449.2,Yes,Yes,No,No,No,Yes,No,0,0
6710,9530-EHPOH,Male,60,No,No,11,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,53.75,773.33,Yes,No,No,Yes,No,No,No,1,1
6711,9530-GRMJG,Male,63,Yes,Yes,70,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.1,8697.8,Yes,No,Yes,Yes,Yes,Yes,Yes,0,0
6712,9531-NSBMR,Female,44,No,No,36,Yes,No,No,No,One Year,Yes,Bank Withdrawal,19.25,2474.4,No,No,No,No,No,No,No,0,0
